source;source_id;official_code;name;address;postal_code;municipality;province;autonomous_region;ownership;education_levels;latitude;longitude;phone;email;website;last_source_update
andalucia;18004781;18004781;Sección de Educación Secundaria Obligatoria del IES Aricel;C/ Paseo de Ronda s/n;18220;Albolote;Granada;Andalucía;Público;ESO;37.2247604979563;-3.65403570479389;958575836;;;
andalucia;18004793;18004793;Instituto de Educación Secundaria Pedro Antonio de Alarcón;C/ Venus de Paulenca, s/n;18500;Guadix;Granada;Andalucía;Público;ESO|Bachillerato|FP|Adultos|Educación Especial;37.300919631320426;-3.144611120223999;958699900;18004793.edu@juntadeandalucia.es;;
andalucia;18004801;18004801;Instituto de Educación Secundaria Padre Poveda;Avda. Mariana Pineda, s/n;18500;Guadix;Granada;Andalucía;Público;ESO|Bachillerato|FP;37.30385540769133;-3.1391555070877075;958660620;18004801.edu@juntadeandalucia.es;;
andalucia;18004811;18004811;Centro Docente Privado de Educación Especial Ntra. Sra. de la Esperanza;C/ Rosa Martínez Vera, 21;18500;Guadix;Granada;Andalucía;Privado;Primaria|Educación Especial;37.302724292;-3.145363561;958661404;colegio.esperanza@asociacionsanjose.org;;
andalucia;18004823;18004823;Escuela de Arte;Plaza de la Catedral, 4;18500;Guadix;Granada;Andalucía;Público;Bachillerato;37.300851356087755;-3.1364089250564575;958660126;18004823.edu@juntadeandalucia.es;;
andalucia;18004859;18004859;Colegio de Educación Infantil y Primaria Clara Campoamor;Avda. de Andalucía, s/n;18230;Atarfe;Granada;Andalucía;Público;Infantil|Primaria;37.22352832731786;-3.6821365356445312;958893863;18004859.edu@juntadeandalucia.es;;
andalucia;18004941;18004941;Colegio de Educación Infantil y Primaria Virgen del Carmen;Ctra. de Gualchos, 10;18740;Gualchos;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.721831868;-3.36774685;958649924;18004941.edu@juntadeandalucia.es;;
andalucia;18004999;18004999;Colegio de Educación Infantil y Primaria La Vereda;C/ Hacilla, s/n;18160;Güéjar Sierra;Granada;Andalucía;Público;Infantil|Primaria;37.159367168;-3.44097465;958893513;18004999.edu@juntadeandalucia.es;;
andalucia;18005001;18005001;Colegio de Educación Infantil y Primaria Federico García Lorca;Avda. García Lorca, s/n;18197;Güevéjar;Granada;Andalucía;Público;Infantil|Primaria;37.26056243367454;-3.599846363067627;958893515;18005001.edu@juntadeandalucia.es;;
andalucia;18005086;18005086;Colegio de Educación Infantil y Primaria Cervantes;C/ San Juan Bosco, s/n;18830;Huéscar;Granada;Andalucía;Público;Infantil|Primaria;37.80482513898109;-2.5458240509033203;958729907;18005086.edu@juntadeandalucia.es;;
andalucia;18005098;18005098;Colegio de Educación Infantil y Primaria Natalio Rivas;Avda. Constitución, 5;18830;Huéscar;Granada;Andalucía;Público;Infantil|Primaria;37.806721728;-2.541300166;958729909;18005098.edu@juntadeandalucia.es;;
andalucia;18005104;18005104;Colegio de Educación Infantil y Primaria Princesa Sofía;C/ de la Cruz, s/n;18830;Huéscar;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.805333575;-2.545909272;958729911;18005104.edu@juntadeandalucia.es;;
andalucia;18005131;18005131;Escuela de Arte Huéscar;C/ Morote, 62;18830;Huéscar;Granada;Andalucía;Público;Bachillerato;37.808416581;-2.543732035;671535287;1800531.edu@juntadeandalucia.es;;
andalucia;18005141;18005141;Instituto de Educación Secundaria La Sagra;Avda. Granada, s/n;18830;Huéscar;Granada;Andalucía;Público;ESO|Bachillerato|FP|Adultos;37.804375862456034;-2.544558048248291;958729914;18005141.edu@juntadeandalucia.es;;
andalucia;18005153;18005153;Instituto de Educación Secundaria Alquivira;C/ San Juan Bosco, 1;18830;Huéscar;Granada;Andalucía;Público;ESO|Bachillerato|FP|Educación Especial;37.80422327735408;-2.5458455085754394;958729920;18005153.edu@juntadeandalucia.es;;
andalucia;18005189;18005189;Colegio de Educación Infantil y Primaria Sierra de Huétor;C/ Agua, s/n;18183;Huétor de Santillán;Granada;Andalucía;Público;Infantil|Primaria;37.218839964;-3.516879734;958893740;18005189.edu@juntadeandalucia.es;;
andalucia;18005220;18005220;Instituto de Educación Secundaria Manuel Cañadas;C/ Pintor Velázquez, s/n;18370;Moraleda de Zafayona;Granada;Andalucía;Público;ESO|Educación Especial;37.170165884620566;-3.9641761779785156;958894444;18005220.edu@juntadeandalucia.es;;
andalucia;18005232;18005232;Colegio de Educación Infantil y Primaria Padre Manjón;C/ Gral. Parrizas Ropero, 14;18360;Huétor Tájar;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.197988248;-4.049136401;958338935;colegiopadremanjon@gmail.com;;
andalucia;18005268;18005268;Colegio de Educación Infantil y Primaria Ntra. Sra. de las Angustias;C/ Martín Recuerda, 9;18198;Huétor Vega;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.14671709335554;-3.570021539926529;958893845;18005268.edu@juntadeandalucia.es;;
andalucia;18005271;18005271;Colegio de Educación Infantil y Primaria Ntra. Sra. de los Dolores;C/ La Curva, s/n;18350;Íllora;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.26201404588817;-3.9107680320739746;958893986;18005271.edu@juntadeandalucia.es;;
andalucia;18005323;18005323;Centro de Educación Infantil Arcoiris;C/ Alcaicería, 8;18151;Ogíjares;Granada;Andalucía;Privado;Infantil|Primaria;37.1177520007;-3.60792700337;958506675;18005323.edu@juntadeandalucia.es;;
andalucia;18005360;18005360;Colegio de Educación Infantil y Primaria Gran Capitán;C/ San Rogelio, s/n;18260;Íllora;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.28669570863207;-3.877524733543396;958893929;18005360.edu@juntadeandalucia.es;;
andalucia;18005402;18005402;Colegio de Educación Infantil y Primaria Federico García Lorca;Plaza 1 de Mayo, s/n;18380;Íllora;Granada;Andalucía;Público;Infantil|Primaria;37.240210027;-3.965090667;958893517;18005402.edu@juntadeandalucia.es;;
andalucia;18005414;18005414;Colegio de Educación Infantil y Primaria Ntra. Sra. de la Salud;C/ Era, 3;18612;Ítrabo;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.8013543;-3.6410118999999667;958654912;18005414.edu@juntadeandalucia.es;;
andalucia;18005463;18005463;Colegio de Educación Infantil y Primaria Ntra. Sra. del Rosario;C/ Granada, s/n;18567;Domingo Pérez de Granada;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.499162603;-3.510343819;958390554;18005463.edu@juntadeandalucia.es;;
andalucia;18005475;18005475;Colegio de Educación Infantil y Primaria San Juan de Ávila;C/ Erillas, s/n;18550;Iznalloz;Granada;Andalucía;Público;Infantil|Primaria;37.39056693687219;-3.5266220569610595;958399591;18005475.edu@juntadeandalucia.es;;
andalucia;18005505;18005505;Colegio de Educación Infantil y Primaria Virgen del Rosario;Avda. Mediterráneo, s/n;18127;Jayena;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.948852173370824;-3.8233092427253723;958369905;18005505.edu@juntadeandalucia.es;;
andalucia;18005542;18005542;Colegio de Educación Infantil y Primaria La Purísima;C/ Rodríguez Castillo, s/n;18170;Jun;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.22190297086222;-3.592286556959152;958893558;18005542.edu@juntadeandalucia.es;;
andalucia;18005608;18005608;Colegio de Educación Infantil y Primaria Francisca Hurtado;C/ Nueva, s/n;18327;Láchar;Granada;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;37.19854394859928;-3.8321685791015625;958893848;18005608.edu@juntadeandalucia.es;;
andalucia;18005645;18005645;Colegio de Educación Infantil y Primaria Lucena Rivas;C/ Hondillo, 7;18420;Lanjarón;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.91874438886404;-3.4790611267089844;958779920;18005645.edu@juntadeandalucia.es;;
andalucia;18005852;18005852;Escuela Infantil La Viña;C/ Don Quijote de la Mancha, s/n;18195;Cúllar Vega;Granada;Andalucía;Público;Infantil;37.15916224343434;-3.676578998565674;958894743;18005852.edu@juntadeandalucia.es;;
andalucia;18005876;18005876;Colegio de Educación Infantil y Primaria Caminillo;C/ Mariana Pineda, 21;18300;Loja;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.16366820161399;-4.147038459777832;958338901;18005876.edu@juntadeandalucia.es;;
andalucia;18005888;18005888;Colegio de Educación Infantil y Primaria Elena Martín Vivaldi;C/ Espartera, s/n;18014;Granada;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.19698855989355;-3.618900775909424;958893979;18005888.edu@juntadeandalucia.es;;
andalucia;18005891;18005891;Colegio de Educación Infantil y Primaria San Francisco;Avda. La Estación, 4;18300;Loja;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.17182441420054;-4.149945974349976;958338586;18005891.edu@juntadeandalucia.es;;
andalucia;18005906;18005906;Colegio de Educación Infantil y Primaria Elena Martín Vivaldi;Plaza Cervantes, 2;18300;Loja;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.17319224625587;-4.154913425445557;958338594;18005906.edu@juntadeandalucia.es;;
andalucia;18005979;18005979;Colegio de Educación Infantil y Primaria Victoria;Avda. Los Ángeles, 18;18300;Loja;Granada;Andalucía;Público;Infantil|Primaria;37.165258475664274;-4.147446155548096;958338596;ceipvictoria@yahoo.es;;
andalucia;18005980;18005980;Instituto de Educación Secundaria Virgen de la Caridad;C/ Cervantes, s/n;18300;Loja;Granada;Andalucía;Público;ESO|Bachillerato|FP|Adultos;37.173234990608606;-4.154409170150757;958338603;18005980.edu@juntadeandalucia.es;;
andalucia;18005992;18005992;Instituto de Educación Secundaria Moraima;Ctra. de Priego, s/n;18300;Loja;Granada;Andalucía;Público;ESO|Bachillerato|FP;37.17467973550966;-4.13959264755249;600161165;"18005992.edu@juntadeandalucia.es; iesmoraima@gmail.com";;
andalucia;18006157;18006157;Colegio de Educación Infantil y Primaria San Isidro Labrador;C/ Clavelitos, s/n;18130;La Malahá;Granada;Andalucía;Público;Infantil|Primaria;37.09855796505802;-3.7241774797439575;958894860;18006157.edu@juntadeandalucia.es;;
andalucia;18006212;18006212;Centro Docente Privado Sagrado Corazón;C/ Horno, 15;18200;Maracena;Granada;Andalucía;Privado;Infantil|Primaria|ESO|FP;37.2084652068811;-3.6336958408355713;958420926;18006212.edu@juntadeandalucia.es;;
andalucia;18006236;18006236;Colegio de Educación Infantil y Primaria Giner de los Ríos;C/ La Humanidad, s/n;18200;Maracena;Granada;Andalucía;Público;Infantil|Primaria;37.202431703;-3.63439724;958893749;18006236.edu@juntadeandalucia.es;;
andalucia;18006364;18006364;Colegio de Educación Infantil y Primaria Federico García Lorca;C/ Convento, s/n;18248;Moclín;Granada;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;37.331671319563135;-3.769131302833557;958894862;18006364.edu@juntadeandalucia.es;;
andalucia;18006406;18006406;Colegio de Educación Infantil y Primaria El Retamal;Avda. Andalucía, 24;18248;Moclín;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.320326702;-3.789290794;958894644;18006406.edu@juntadeandalucia.es;;
andalucia;18006455;18006455;Colegio de Educación Infantil y Primaria Miguel de Cervantes;C/ Cádiz, s/n;18611;Molvízar;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.787254623;-3.610101407;958649681;18006455.edu@juntadeandalucia.es;;
andalucia;18006509;18006509;Colegio de Educación Infantil y Primaria Los Llanos;Avda. de la Libertad, 11;18198;Monachil;Granada;Andalucía;Público;Infantil|Primaria;37.13228657847342;-3.5581205785274505;958893783;18006509.edu@juntadeandalucia.es;;
andalucia;18006510;18006510;Colegio de Educación Infantil y Primaria Miraflores;C/ Carlos Carreras, 8;18193;Monachil;Granada;Andalucía;Público;Infantil|Primaria;37.132708898;-3.54001379;958894457;18006510.edu@juntadeandalucia.es;;
andalucia;18006522;18006522;Centro de Educación Infantil Castillejo;C/ Real, 134;18240;Pinos Puente;Granada;Andalucía;Privado;Infantil|Primaria;37.25218928721398;-3.7534897530191178333333333333333333333;616510247;18006522.edu@juntadeandalucia.es;;
andalucia;18006534;18006534;Centro Docente Privado Escuela Técnica Audiovisual de Andalucía;C/ San Antón, 73;18005;Granada;Granada;Andalucía;Privado;Primaria|FP;37.169028899;-3.59934816;958337900;secretaria@ndtuni.com;;
andalucia;18006561;18006561;Colegio de Educación Infantil y Primaria La Paz;Avda. Miguel Hernández, 3;18270;Montefrío;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.322982151;-4.008098079;958338569;18006561.edu@juntadeandalucia.es;;
andalucia;18006625;18006625;Colegio de Educación Infantil y Primaria San Andrés;Avda. Guadahortuna, s/n;18561;Montejícar;Granada;Andalucía;Público;Infantil|Primaria;37.57280562452983;-3.501291275024414;958399608;18006625.edu@juntadeandalucia.es;;
andalucia;18006650;18006650;Colegio de Educación Infantil y Primaria Félix Rodríguez de la Fuente;Avda. Trujillos, s/n;18566;Montillana;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.501326226;-3.673888307;958399538;18006650.edu@juntadeandalucia.es;;
andalucia;18006662;18006662;Centro de Educación Infantil Mi Pequeña Granja;C/ Acacias, 5 (Urbanización El Ventorrillo);18195;Cúllar Vega;Granada;Andalucía;Privado;Infantil|Primaria;37.160166915821506;-3.692055344581604;958586900;"18006662.edu@juntadeandalucia.es ; pequegranja.cole@telefonica.net";;
andalucia;18006698;18006698;Centro de Educación Infantil Garabatos;C/ Astrofísica, 4;18008;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.161739998289;-3.58658999999384;958817506;abgarabatos@gmail.com;;
andalucia;18006728;18006728;Colegio de Educación Infantil y Primaria Virgen del Mar;C/ Nautilus, s/n;18730;Motril;Granada;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;36.703718846;-3.415183804;958649666;18006728.edu@juntadeandalucia.es;;
andalucia;18006765;18006765;Centro Docente Privado Santo Rosario;Plaza del Tranvía, 2;18600;Motril;Granada;Andalucía;Privado;Infantil|Primaria|ESO;36.74376750015501;-3.518822193145752;958600073;motril@fesd.es;;
andalucia;18006789;18006789;Centro Docente Privado Nuestra Señora del Pilar;C/ Monjas, 48;18600;Motril;Granada;Andalucía;Privado;Infantil|Primaria|ESO;36.74827864;-3.52248818;958600565;coepi.sca@colegioelpilar.es;;
andalucia;18006790;18006790;Centro Docente Privado San Agustín;Avda. San Agustín, 3;18600;Motril;Granada;Andalucía;Privado;Infantil|Primaria|ESO|FP;36.74400822191023;-3.5207319259643555;958600473;colegio@agustinosmotril.es;;
andalucia;18006820;18006820;Colegio de Educación Infantil y Primaria Sacratif;C/ Hernán Cortés, s/n;18730;Motril;Granada;Andalucía;Público;Infantil|Primaria|ESO;36.702063956;-3.441684334;958649928;18006820.edu@juntadeandalucia.es;;
andalucia;18006881;18006881;Centro de Educación Infantil Chacolines;Urb. Aljomahima Baja, s/n;18110;Las Gabias;Granada;Andalucía;Privado;Infantil|Primaria;37.13255708239572;-3.6806023120880127;958589364;18006881.edu@juntadeandalucia.es;;
andalucia;18006893;18006893;Centro de Educación Infantil Huerto Olivo;C/ Olivo, 33;18300;Loja;Granada;Andalucía;Privado;Infantil|Primaria;37.168012003;-4.14813590739;958320611;18006893.edu@juntadeandalucia.es         rloprom664@gmail.com;;
andalucia;18006923;18006923;Centro de Educación Infantil Garabatos de Arabial;C/ Escultor Antonio Martínez Olalla, 5;18003;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.1745298088;-3.60937469097;958200409;abgarabatos@gmail.com;;
andalucia;18006935;18006935;Colegio de Educación Primaria Virgen de la Cabeza;C/ Río Guadiana, s/n. Aptdo.correos 287;18600;Motril;Granada;Andalucía;Público;Primaria;36.742920757;-3.523235912;958649636;18006935.edu@juntadeandalucia.es;;
andalucia;18006947;18006947;Colegio de Educación Infantil y Primaria Cardenal Belluga;C/ Cercado de la Virgen, s/n;18600;Motril;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.741263093;-3.518890063;958649900;18006947.edu@juntadeandalucia.es;;
andalucia;18006959;18006959;Colegio de Educación Infantil y Primaria Reina Fabiola;Avda. Martín Cuevas, s/n;18600;Motril;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.752905799839084;-3.521397113800049;958649931;18006959.edu@juntadeandalucia.es;;
andalucia;18006960;18006960;Colegio de Educación Infantil y Primaria San Antonio;C/ Batalla de San Quintín, 5;18600;Motril;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.753789341;-3.517708546;958649933;18006960.edu@juntadeandalucia.es;;
andalucia;18006972;18006972;Colegio de Educación Infantil y Primaria Antonio Garvayo Dinelli;C/ Huerta la Chica, s/n;18600;Motril;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.74478411457151;-3.5122883319854736;958649629;18006972.edu@juntadeandalucia.es;;
andalucia;18007009;18007009;Centro Docente Privado Ave María Esparraguera;C/ Esparraguera, 17;18600;Motril;Granada;Andalucía;Privado;Infantil|Primaria|ESO;36.747257891703946;-3.5242724418640137;958601859;18007009.edu@juntadeandalucia.es;;
andalucia;18007010;18007010;Centro de Educación Infantil La Rueda;C/ Federico García Lorca, 14-16;18195;Cúllar Vega;Granada;Andalucía;Privado;Infantil|Primaria;37.15378381271083;-3.6743688583374023;958585858;18007010.edu@juntadeandalucia.es;;
andalucia;18007022;18007022;Instituto de Educación Secundaria La Zafra;C/ Menéndez y Pelayo, 40;18600;Motril;Granada;Andalucía;Público;ESO|Bachillerato|FP|Adultos|Educación Especial;36.753940236;-3.516174837;958649941;18007022.edu@juntadeandalucia.es;;
andalucia;18007034;18007034;Colegio de Educación Infantil y Primaria Príncipe Felipe;C/ Principado de Asturias, s/n;18600;Motril;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.752226697410656;-3.508157730102539;958649546;18007034.edu@juntadeandalucia.es;;
andalucia;18007046;18007046;Instituto de Educación Secundaria Francisco Javier de Burgos;Avda. González Carrascosa, s/n;18600;Motril;Granada;Andalucía;Público;ESO|Bachillerato|FP|Educación Especial;36.7484614381868;-3.5101157426834106;958649903;18007046.edu@juntadeandalucia.es;;
andalucia;18007058;18007058;Instituto de Educación Secundaria Julio Rodríguez;C/ Fernández Molina, s/n;18600;Motril;Granada;Andalucía;Público;ESO|Bachillerato|FP;36.753008954112474;-3.5152387619018554;958649641;18007058.edu@juntadeandalucia.es;;
andalucia;18007083;18007083;Escuela de Arte Palacio Ventura;Plaza Cruz Verde, 4;18600;Motril;Granada;Andalucía;Público;Bachillerato;36.745151639936296;-3.5178887844085693;958601108;18007083.edu@juntadeandalucia.es;;
andalucia;18007101;18007101;Colegio de Educación Infantil y Primaria Pío XII;C/ Prolg. Acapulco, s/n;18720;Torrenueva - Costa;Granada;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;36.708154548;-3.495201172;958649650;18007101.edu@juntadeandalucia.es;;
andalucia;18007113;18007113;Colegio de Educación Infantil y Primaria Pablo Ruiz Picasso;Ctra. del Mar, s/n;18613;Motril;Granada;Andalucía;Público;Infantil|Primaria|ESO;36.72566261;-3.524238633;958649943;18007113.edu@juntadeandalucia.es;;
andalucia;18007125;18007125;Centro Docente Privado Ave María-Varadero;C/ Julio Moreno, 1;18600;Motril;Granada;Andalucía;Privado;Infantil|Primaria|ESO;36.724561293;-3.532708093;958600589;varadero@varadero.amgr.es;;
andalucia;18007149;18007149;Escuela Oficial de Idiomas Ibn al-Qaysi al-Basti;Plaza Carlos Cano, s/n;18800;Baza;Granada;Andalucía;Público;Idiomas;37.49378369512074;-2.768576145172119;958869584;18007149.edu@juntadeandalucia.es;;
andalucia;18007174;18007174;Escuela Oficial de Idiomas Alpujarra;Plaza García Lorca, 1;18400;Órgiva;Granada;Andalucía;Público;Idiomas;36.90260396880111;-3.4215331077575683;958779610;18007174.edu@juntadeandalucia.es;;
andalucia;18007204;18007204;Colegio de Educación Infantil y Primaria El Zahor;C/ Manuel de Falla, 9;18657;Nigüelas;Granada;Andalucía;Público;Infantil|Primaria|ESO;36.979079301;-3.540903618;958779921;18007204.edu@juntadeandalucia.es;;
andalucia;18007228;18007228;Colegio de Educación Infantil y Primaria Cristo de la Salud;C/ Secano, 1;18214;Nívar;Granada;Andalucía;Público;Infantil|Primaria;37.257667664622204;-3.574150800704956;958893852;18007228.edu@juntadeandalucia.es;;
andalucia;18007241;18007241;Colegio de Educación Infantil y Primaria Ramón y Cajal;C/ Valdés Leal, s/n;18151;Ogíjares;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.11389966834021;-3.6089229583740234;958893955;18007241.edu@juntadeandalucia.es;;
andalucia;18007289;18007289;Colegio de Educación Infantil y Primaria María Pérez García;Cmo. San Simón, 1;18858;Orce;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.723400015;-2.477069828;958729927;18007289.edu@juntadeandalucia.es;;
andalucia;18007319;18007319;Colegio de Educación Infantil y Primaria San José de Calasanz;C/ Lora Tamayo, s/n;18400;Órgiva;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.90075508724824;-3.421415090560913;958649945;18007319.edu@juntadeandalucia.es;;
andalucia;18007393;18007393;Colegio de Educación Infantil y Primaria Virgen de la Paz;Urb. Nueva Otura, s/n;18630;Villa de Otura;Granada;Andalucía;Público;Infantil|Primaria;37.08838264016858;-3.6329877376556396;958893857;18007393.edu@juntadeandalucia.es;;
andalucia;18007401;18007401;Colegio de Educación Infantil y Primaria San Sebastián;C/ Colegios, s/n;18640;Padul;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.02428265725895;-3.628433346748352;958779923;18007401.edu@juntadeandalucia.es;;
andalucia;18007459;18007459;Centro de Educación Infantil La casita 2006;C/ Rubén Darío, 4;18200;Maracena;Granada;Andalucía;Privado;Infantil|Primaria;37.203091;-3.63769300002;687546051;18007459.edu@juntadeandalucia.es;;
andalucia;18007484;18007484;Colegio de Educación Infantil y Primaria Manuel de Falla;C/ Manuel de Falla, 26;18210;Peligros;Granada;Andalucía;Público;Infantil|Primaria;37.236589709837006;-3.6277520656585693;958893860;18007484.edu@juntadeandalucia.es;;
andalucia;18007502;18007502;Colegio de Educación Infantil y Primaria Fernando de los Ríos;C/ Maestro Antonio Ramos, s/n;18230;Atarfe;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.222447758302145;-3.6991530610121845;958100157;18007502.edu@juntadeandalucia.es;;
andalucia;18007514;18007514;Colegio de Educación Infantil y Primaria Cristóbal de Arce;C/ Lepanto, s/n;18517;La Peza;Granada;Andalucía;Público;Infantil|Primaria;37.277721384;-3.283896767;958699952;18007514.edu@juntadeandalucia.es;;
andalucia;18007563;18007563;Colegio de Educación Infantil y Primaria Berta Wilhelmi;Ctra. Güéjar Sierra, s/n;18191;Pinos Genil;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.163232508;-3.510948442;958893914;18007563.edu@juntadeandalucia.es;;
andalucia;18007678;18007678;Colegio de Educación Infantil y Primaria Juan Pablo I;Cmo. de Íllora, s/n;18250;Valderrubio;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.235801844;-3.820514432;958893744;18007678.edu@juntadeandalucia.es;;
andalucia;18007681;18007681;Colegio de Educación Infantil y Primaria Las Alhomas;Ctra. Illora, s/n;18291;Pinos Puente;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.256156192325996;-3.7954866886138916;958893865;18007681.edu@juntadeandalucia.es;;
andalucia;18007711;18007711;Colegio de Educación Infantil y Primaria Hermanos Coronel Velázquez;C/ Tico Medina, s/n;18568;Píñar;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.441022537;-3.439502203;958399567;18007711.edu@juntadeandalucia.es;;
andalucia;18007897;18007897;Colegio de Educación Infantil y Primaria Profesor Tierno Galván;C/ Isaac Albéniz, 3;18197;Pulianas;Granada;Andalucía;Público;Infantil|Primaria;37.218136916;-3.606228319;958893211;18007897.edu@juntadeandalucia.es;;
andalucia;18007915;18007915;Colegio de Educación Infantil y Primaria Virgen de los Dolores;C/ Colegios, 2;18193;Vegas del Genil;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.17158504104509;-3.666984736919403;958893868;18007915.edu@juntadeandalucia.es;;
andalucia;18007940;18007940;Colegio de Educación Infantil y Primaria Reina Isabel;Brr. San Torcuato, s/n;18519;Purullena;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.31621598778295;-3.189082145690918;958699519;18007940.edu@juntadeandalucia.es;;
andalucia;18008014;18008014;Colegio de Educación Infantil y Primaria Ecoescuela La Inmaculada;C/ Lepanto, s/n y Carretera de Alhama, s/n;18310;Salar;Granada;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;37.14988870072611;-4.062114357948303;958338559;18008014.edu@juntadeandalucia.es;;
andalucia;18008041;18008041;Centro Docente Privado San Juan de Ávila;Plaza Juan Camacho, s/n. La Caleta;18680;Salobreña;Granada;Andalucía;Privado;Primaria;36.74527109;-3.603709137;958610851;direccion@colegiosanjuandeavila.com;;
andalucia;18008051;18008051;Escuela Infantil Caleta de Salobreña;Bda. Juan Camacho, s/n;18680;Salobreña;Granada;Andalucía;Público;Infantil;36.74651748631966;-3.600378781557083;958649669;18008051.edu@juntadeandalucia.es;;
andalucia;18008063;18008063;Colegio de Educación Infantil y Primaria Cervantes;C/ El Espinar, 19;18610;Salobreña;Granada;Andalucía;Público;Infantil|Primaria;36.77425577706239;-3.5641837120056152;671569412;18008063.edu@juntadeandalucia.es;;
andalucia;18008117;18008117;Colegio de Educación Infantil y Primaria Mayor Zaragoza;Avda. Motril, s/n;18680;Salobreña;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;36.745349372152845;-3.5834312438964843;958649950;18008117.edu@juntadeandalucia.es;;
andalucia;18008129;18008129;Escuela Infantil Juan Ramón Jiménez;Plaza Picasso, s/n;18680;Salobreña;Granada;Andalucía;Público;Infantil;36.746394980240716;-3.5848407447338104;958649500;18008129.edu@juntadeandalucia.es;;
andalucia;18008130;18008130;Colegio de Educación Infantil y Primaria Juan Ramón Jiménez;Avda. Andalucía, 1;18129;Santa Cruz del Comercio;Granada;Andalucía;Público;Infantil|Primaria;37.06271147514079;-3.9762407541275024;958369564;18008130.edu@juntadeandalucia.es;;
andalucia;18008178;18008178;Centro Docente Privado Carmen Sallés;C/ Arrecife, 8;18320;Santa Fe;Granada;Andalucía;Privado;Infantil|Primaria|ESO;37.18918549449042;-3.721039295196533;958440050;santafedirg@concepcionistas.es;;
andalucia;18008181;18008181;Centro Docente Privado La Purísima;C/ Calderón, 82;18320;Santa Fe;Granada;Andalucía;Privado;Infantil|Primaria|ESO;37.19047608998972;-3.719649910926819;958440155;direccion@cevlapurisimaesur.es;;
andalucia;18008211;18008211;Colegio de Educación Infantil y Primaria Reyes Católicos;C/ Celestino Mutis, s/n;18320;Santa Fe;Granada;Andalucía;Público;Infantil|Primaria|Educación Especial;37.189772326;-3.711296665;958893870;18008211.edu@juntadeandalucia.es;;
andalucia;18008257;18008257;Instituto de Educación Secundaria Jiménez de Quesada;Cmo. de Santa Teresa, 1;18320;Santa Fe;Granada;Andalucía;Público;ESO|Bachillerato|FP|Educación Especial;37.18430496375623;-3.719000816345215;671533010;18008257.edu@juntadeandalucia.es;;
andalucia;18008312;18008312;Centro de Educación Infantil Mi gran cole;C/ Madrid, 10;18194;Churriana de la Vega;Granada;Andalucía;Privado;Infantil|Primaria;37.1457780006;-3.64210599866;958550476;18008312.edu@juntadeandalucia.es;;
andalucia;18008351;18008351;Colegio de Educación Infantil y Primaria Cristo de la Expiración;C/ Escuelas, 11;18563;Torre-Cardela;Granada;Andalucía;Público;Infantil|Primaria|ESO;37.504128927;-3.355393705;958699956;18008351.edu@juntadeandalucia.es;;
