source;source_id;official_code;name;address;postal_code;municipality;province;autonomous_region;ownership;education_levels;latitude;longitude;phone;email;website;last_source_update
andalucia;11700603;11700603;Instituto de Educación Secundaria Pintor Juan Lara;Cmo. del Águila, 6;11500;El Puerto de Santa María;Cádiz;Andalucía;Público;ESO|Bachillerato|FP;36.59703638861663;-6.2472617626190186;956243502;11700603.edu@juntadeandalucia.es;;
andalucia;11700615;11700615;Instituto de Educación Secundaria Juan Sebastián Elcano;Plaza Escritor Eduardo Mendicuti, s/n;11540;Sanlúcar de Barrameda;Cádiz;Andalucía;Público;ESO|Bachillerato|FP|Educación Especial;36.77792524288132;-6.360300779342651;671531710;11700615.edu@juntadeandalucia.es;;
andalucia;11700627;11700627;Escuela Oficial de Idiomas Jerez de la Frontera;C/ Ponce, 10;11404;Jerez de la Frontera;Cádiz;Andalucía;Público;Idiomas;36.689080734;-6.144785515;856811583;11700627.edu@juntadeandalucia.es;;
andalucia;11700639;11700639;Escuela Oficial de Idiomas San Fernando;Avda. Duque de Arcos, 11;11100;San Fernando;Cádiz;Andalucía;Público;Idiomas;36.457803256177;-6.209631800629722;956243282;11700639.edu@juntadeandalucia.es;;
andalucia;11700640;11700640;Instituto de Educación Secundaria Vía Verde;C/ Instituto, 2;11659;Puerto Serrano;Cádiz;Andalucía;Público;ESO|FP|Educación Especial;36.922872111;-5.54677773;956128553;11700640.edu@juntadeandalucia.es;;
andalucia;11700688;11700688;Instituto de Educación Secundaria San Severiano;Avda. San Severiano, 8;11007;Cádiz;Cádiz;Andalucía;Público;ESO|Bachillerato|FP;36.520397039;-6.278532839;956243270;11700688.edu@juntadeandalucia.es;;
andalucia;11700718;11700718;Instituto de Educación Secundaria La Jarcia;C/ Ribera del Muelle, s/n;11510;Puerto Real;Cádiz;Andalucía;Público;ESO;36.52730343595307;-6.195806264877319;956243509;11700718.edu@juntadeandalucia.es;;
andalucia;11700721;11700721;Instituto de Educación Secundaria Blas Infante;Bda. Blas Infante, s/n;11100;San Fernando;Cádiz;Andalucía;Público;ESO|FP|Educación Especial;36.46022064;-6.209110884;956243644;11700721.edu@juntadeandalucia.es;;
andalucia;11700731;11700731;Instituto de Educación Secundaria Baelo Claudia;C/ Los Lances, s/n;11380;Tarifa;Cádiz;Andalucía;Público;ESO;36.01567232;-5.609897228;956670180;11700731.edu@juntadeandalucia.es;;
andalucia;11700743;11700743;Instituto de Educación Secundaria La Loma;C/ Consolación, 67;11650;Villamartín;Cádiz;Andalucía;Público;ESO|Educación Especial;36.85657452248981;-5.641007423400879;956709824;11700743.edu@juntadeandalucia.es;;
andalucia;11700755;11700755;Instituto de Educación Secundaria El Convento;Plaza de las Monjas, 5;11640;Bornos;Cádiz;Andalucía;Público;ESO|Bachillerato|FP|Educación Especial;36.81684341804532;-5.7461124658584595;956709827;11700755.edu@juntadeandalucia.es;;
andalucia;11700767;11700767;Instituto de Educación Secundaria Seritium;Avda. Amsterdam, s/n;11406;Jerez de la Frontera;Cádiz;Andalucía;Público;ESO|Bachillerato|FP;36.692725453;-6.110349528;856811846;11700767.edu@juntadeandalucia.es;;
andalucia;11700779;11700779;Instituto de Educación Secundaria Azahar;C/ Córdoba, s/n;11340;San Martín del Tesorillo;Cádiz;Andalucía;Público;ESO;36.340263633;-5.325798686;956670255;11700779.edu@juntadeandalucia.es;;
andalucia;11700780;11700780;Instituto de Educación Secundaria Paterna;Avda. Blas Infante, 29;11178;Paterna de Rivera;Cádiz;Andalucía;Público;ESO|Bachillerato;36.52383108660862;-5.867578983306885;956418912;11700780.edu@juntadeandalucia.es;;
andalucia;11700792;11700792;Centro Docente Privado La Salle-Viña;C/ Martínez Campos 4;11002;Cádiz;Cádiz;Andalucía;Privado;Primaria|ESO|Bachillerato|FP;36.5301915531665;-6.302386522293091;956212065;11700792.edu@juntadeandalucia.es;;
andalucia;11700810;11700810;Instituto de Educación Secundaria La Arboleda;Avda. Padre Ellacuría, 13;11500;El Puerto de Santa María;Cádiz;Andalucía;Público;ESO;36.59425413663143;-6.247658729553223;956243516;11700810.edu@juntadeandalucia.es;;
andalucia;11700822;11700822;Instituto de Educación Secundaria Antonio de la Torre;C/ de la Guitarra, 4;11500;El Puerto de Santa María;Cádiz;Andalucía;Público;ESO|FP|Educación Especial;36.613296243;-6.214085321;956243713;11700822.edu@juntadeandalucia.es;;
andalucia;11700834;11700834;Instituto de Educación Secundaria Las Banderas;Ctra. Sanlúcar, Km. 2,5;11500;El Puerto de Santa María;Cádiz;Andalucía;Público;ESO|FP;36.615208355;-6.239279992;956243719;11700834.edu@juntadeandalucia.es;;
andalucia;11700858;11700858;Instituto de Educación Secundaria Maestro Francisco Fatou;C/ Menéndez Pidal, 1;11600;Ubrique;Cádiz;Andalucía;Público;ESO|Educación Especial;36.675088010470844;-5.446193218231201;956128917;11700858.edu@juntadeandalucia.es;;
andalucia;11700871;11700871;Instituto de Educación Secundaria Botánico;Avda. Pozo de las Vacas, s/n. Finca El Jardín Botánico;11540;Sanlúcar de Barrameda;Cádiz;Andalucía;Público;ESO;36.7623706602282;-6.347976121506463;956386993;11700871.edu@juntadeandalucia.es;;
andalucia;11700883;11700883;Instituto de Educación Secundaria La Pedrera Blanca;Callej  de la Pedrera, s/n;11130;Chiclana de la Frontera;Cádiz;Andalucía;Público;ESO|Bachillerato|FP;36.407822105884165;-6.148813962936401;626377806;11700883.edu@juntadeandalucia.es;;
andalucia;11700913;11700913;Instituto de Educación Secundaria Las Palomas;C/ Adalides, s/n;11204;Algeciras;Cádiz;Andalucía;Público;ESO|Educación Especial;36.147639126688944;-5.467565059661865;956670611;11700913.edu@juntadeandalucia.es;;
andalucia;11700937;11700937;Instituto de Educación Secundaria Guadalpeña;C/ Francia, s/n;11630;Arcos de la Frontera;Cádiz;Andalucía;Público;ESO|Bachillerato|FP;36.74291637075179;-5.792090892791748;956709993;11700937.edu@juntadeandalucia.es;;
andalucia;11700949;11700949;Instituto de Educación Secundaria Vicente Aleixandre;Bda. El Pinar, s/n;11160;Barbate;Cádiz;Andalucía;Público;ESO|Educación Especial;36.194088651;-5.925307692;956459605;11700949.edu@juntadeandalucia.es;;
andalucia;11700950;11700950;Instituto de Educación Secundaria Almoraima;Avda. de las Adelfas, s/n;11350;Castellar de la Frontera;Cádiz;Andalucía;Público;ESO;36.284204499;-5.422797044;956670199;11700950.edu@juntadeandalucia.es;;
andalucia;11700962;11700962;Instituto de Educación Secundaria Fernando Quiñones;C/ Pablo de Olavide, 2;11130;Chiclana de la Frontera;Cádiz;Andalucía;Público;ESO|Bachillerato|FP;36.42287093769248;-6.135950088500977;956243910;11700962.edu@juntadeandalucia.es;;
andalucia;11700986;11700986;Instituto de Educación Secundaria Castillo de Fatetar;Avda. Príncipe de Asturias, s/n;11648;Espera;Cádiz;Andalucía;Público;ESO;36.86984510842665;-5.802208185195923;956709749;11700986.edu@juntadeandalucia.es;;
andalucia;11700998;11700998;Instituto de Educación Secundaria Sierra de Grazalema;C/ Santa Clara, s/n;11610;Grazalema;Cádiz;Andalucía;Público;ESO;36.75970508893771;-5.369213819503784;956132396;11700998.edu@juntadeandalucia.es;;
andalucia;11701000;11701000;Instituto de Educación Secundaria La Campiña;C/ Feria, s/n;11591;Jerez de la Frontera;Cádiz;Andalucía;Público;ESO|Educación Especial;36.71589885564991;-6.088115572929382;856811864;11701000.edu@juntadeandalucia.es;;
andalucia;11701012;11701012;Instituto de Educación Secundaria Sierra Almenara;C/ Almenara, 6. P.N. de Guadiaro;11311;San Roque;Cádiz;Andalucía;Público;ESO;36.29460751915561;-5.304431934604622;956670277;11701012.edu@juntadeandalucia.es;;
andalucia;11701036;11701036;Instituto de Educación Secundaria Roche;Pago El Colorado, s/n;11149;Conil de la Frontera;Cádiz;Andalucía;Público;ESO;36.33013141479083;-6.092391014099121;956459624;11701036.edu@juntadeandalucia.es;;
andalucia;11701048;11701048;Instituto de Educación Secundaria Castillo de Tempul;C/ Pino, s/n;11580;San José del Valle;Cádiz;Andalucía;Público;ESO|FP|Educación Especial;36.606157681376395;-5.8028411865234375;856811860;11701048.edu@juntadeandalucia.es;;
andalucia;11701051;11701051;Instituto de Educación Secundaria Villa de Setenil;C/ María Zambrano, 2;11692;Setenil de las Bodegas;Cádiz;Andalucía;Público;ESO;36.8621359305053633333333333333333333333;-5.1758523587754883333333333333333333333;956128840;11701051.edu@juntadeandalucia.es;;
andalucia;11701061;11701061;Instituto de Educación Secundaria Mar del Sur;C/ Polígono Industrial de Taraguilla La Polvora;11369;San Roque;Cádiz;Andalucía;Público;ESO;36.20889234695865;-5.425175428390503;956670724;11701061.edu@juntadeandalucia.es;;
andalucia;11701085;11701085;Instituto de Educación Secundaria Baelo Claudia;Urb. Parque Bolonia, s/n;11204;Algeciras;Cádiz;Andalucía;Público;ESO|Educación Especial;36.136988091;-5.458993771;956652910;11701085.edu@juntadeandalucia.es;;
andalucia;11701103;11701103;Instituto de Educación Secundaria Federico García Lorca;C/ Fernando de Herrera, s/n;11207;Algeciras;Cádiz;Andalucía;Público;ESO|FP|Educación Especial;36.120417501;-5.450433972;956670806;11701103.edu@juntadeandalucia.es;;
andalucia;11701115;11701115;Instituto de Educación Secundaria San Telmo;Bda. San Telmo, s/n;11408;Jerez de la Frontera;Cádiz;Andalucía;Público;ESO|Educación Especial;36.674717206;-6.131134862;856811871;11701115.edu@juntadeandalucia.es;;
andalucia;11701127;11701127;Instituto de Educación Secundaria Dra. Josefa de los Reyes;Bda. San Valentín, s/n;11408;Jerez de la Frontera;Cádiz;Andalucía;Público;ESO|FP;36.69322501489658;-6.150777339935303;856811609;11701127.edu@juntadeandalucia.es;;
andalucia;11701139;11701139;Instituto de Educación Secundaria Lola Flores;C/ Caulina, s/n;11405;Jerez de la Frontera;Cádiz;Andalucía;Público;ESO|Bachillerato|FP;36.69973711739838;-6.097433567047119;856811626;11701139.edu@juntadeandalucia.es;;
andalucia;11701140;11701140;Instituto de Educación Secundaria Sofía;C/ Doctor Marañón, 13;11407;Jerez de la Frontera;Cádiz;Andalucía;Público;ESO|Bachillerato|Educación Especial;36.70113065288223;-6.1395978927612305;856811890;11701140.edu@juntadeandalucia.es;;
andalucia;11701152;11701152;Instituto de Educación Secundaria Antonio Machado;C/ Blanca de los Ríos, 87;11300;La Línea de la Concepción;Cádiz;Andalucía;Público;ESO|Bachillerato|FP;36.172410942;-5.341624681;956670738;11701152.edu@juntadeandalucia.es;;
andalucia;11701164;11701164;Instituto de Educación Secundaria Astaroth;C/ Santo Domingo de Guzmán, 2;11520;Rota;Cádiz;Andalucía;Público;ESO|FP|Educación Especial;36.627695283;-6.35832071;956243768;11701164.edu@juntadeandalucia.es;;
andalucia;11701176;11701176;Conservatorio Profesional de Danza Maribel Gallardo;Avda. de las Cortes, nº 3;11012;Cádiz;Cádiz;Andalucía;Público;Música/Danza;36.52240632213707;-6.278986930847168;956243341;11701176.edu@juntadeandalucia.es;;
andalucia;11701188;11701188;Instituto de Educación Secundaria San Lucas;Avda. Bajo de Guía, 2;11540;Sanlúcar de Barrameda;Cádiz;Andalucía;Público;ESO|Bachillerato;36.784191163;-6.357438036;956386552;11701188.edu@juntadeandalucia.es;;
andalucia;11701206;11701206;Sección de Instituto Provincial de Educación Permanente Entre dos aguas;C/ Fray Junípero Serra, s/n;11207;Algeciras;Cádiz;Andalucía;Público;Bachillerato|Adultos;36.11723290210674;-5.447030067443848;671535003;11701206.edu@juntadeandalucia.es;;
andalucia;11701218;11701218;Centro Docente Privado San Agustín;C/ C/ Frailes, 10;11130;Chiclana de la Frontera;Cádiz;Andalucía;Privado;Primaria|ESO;36.420962007;-6.148524113;956400423;;;
andalucia;11701231;11701231;Instituto de Educación Secundaria La Algaida;C/ Jamaica, 2;11519;Puerto Real;Cádiz;Andalucía;Público;ESO;36.524469061;-6.221745953;956243658;11701231.edu@juntadeandalucia.es;;
andalucia;11701279;11701279;Centro Docente Privado Escuelas Profesionales de la Sagrada Familia;C/ Racimo, 3, Poligono San Benito;11407;Jerez de la Frontera;Cádiz;Andalucía;Privado;Primaria|ESO|FP|Educación Especial;36.698755321;-6.14216993;956304589;jerez@safa.edu;;
andalucia;11701280;11701280;Centro Docente Privado Instituto de Formación Profesional Superior Puenteuropa;Avda. Virgen del Carmen, 29;11201;Algeciras;Cádiz;Andalucía;Privado;Primaria|FP;36.131195099;-5.445680687;956587913;info@puenteuropa.com;;
andalucia;11710013;11710013;Escuela Municipal de Música Maestro Juan Chacón;C/ Menéndez Pidal, s/n;11600;Ubrique;Cádiz;Andalucía;Público;Música/Danza;36.675591193;-5.447203264;956463806;emmubrique@gmail.com;;
andalucia;14000011;14000011;Colegio de Educación Infantil y Primaria Sierra de Adamuz;Paseo Antonio Gala, 5;14430;Adamuz;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;38.026303153;-4.520318555;957199524;14000011.edu@juntadeandalucia.es;;
andalucia;14000021;14000021;Instituto de Educación Secundaria Profesor Andrés Bojollo;Avda. de Europa, s/n;14500;Puente Genil;Córdoba;Andalucía;Público;ESO|Bachillerato|FP;37.391355549;-4.760902665;957618907;14000021.edu@juntadeandalucia.es;;
andalucia;14000069;14000069;Colegio de Educación Infantil y Primaria Fray Albino;C/ Fray Albino, 2;14439;Adamuz;Córdoba;Andalucía;Público;Infantil|Primaria;37.999657035;-4.454626711;957199528;14000069.edu@juntadeandalucia.es;;
andalucia;14000070;14000070;Colegio de Educación Infantil y Primaria Alonso de Aguilar;C/ Alonso de Aguilar, 60;14920;Aguilar de la Frontera;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.512348408;-4.654860697;957699641;14000070.edu@juntadeandalucia.es;;
andalucia;14000082;14000082;Colegio de Educación Infantil y Primaria Doña María Coronel;C/ El Tejar, 14;14920;Aguilar de la Frontera;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.51863596069685;-4.654287099838257;957699939;14000082.edu@juntadeandalucia.es;;
andalucia;14000094;14000094;Colegio de Educación Infantil y Primaria Carmen Romero;Ctra. Puente Genil, s/n;14920;Aguilar de la Frontera;Córdoba;Andalucía;Público;Infantil|Primaria;37.510978678878;-4.65284532699914;957699574;14000094.edu@juntadeandalucia.es;;
andalucia;14000124;14000124;Escuela Municipal de Música y Danza Priego de Córdoba;C/ Río, 52;14800;Priego de Córdoba;Córdoba;Andalucía;Público;Música/Danza;37.436448851;-4.195742289;957708483;emusica@aytopriegodecordoba.es;;
andalucia;14000136;14000136;Centro Docente Privado Jesús Nazareno;C/ Moralejo, 19;14920;Aguilar de la Frontera;Córdoba;Andalucía;Privado;Infantil|Primaria;37.51560897;-4.657568898;957660153;direccion.jhsaguilar@fdemartires.es;;
andalucia;14000151;14000151;Colegio de Educación Infantil y Primaria Ntra. Sra. de Guía;C/ Extramuros, s/n;14480;Alcaracejos;Córdoba;Andalucía;Público;Infantil|Primaria|ESO;38.386759117;-4.964459401;957139650;14000151.edu@juntadeandalucia.es;;
andalucia;14000185;14000185;Colegio de Educación Infantil y Primaria Rodríguez Vega;Paseo de Las Moreras, s/n;14812;Almedinilla;Córdoba;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;37.440794968;-4.095120153;957559926;14000185.edu@juntadeandalucia.es;;
andalucia;14000239;14000239;Centro Docente Privado El Tablerillo;Ctra. de Las Ermitas, 48;14012;Córdoba;Córdoba;Andalucía;Privado;Infantil|Primaria;37.899605628;-4.792927242;957272001;tablerillo@escuelainfantileltablerillo.com;;
andalucia;14000252;14000252;Centro Docente Privado Colegio Alauda;C/ Cerrillo, 1;14012;Córdoba;Córdoba;Andalucía;Privado;Primaria|ESO|Bachillerato;37.926152486135194;-4.80539470911026;957405507;l.panos@colegioalauda.com;;
andalucia;14000264;14000264;Centro de Educación Infantil Jarotines;C/ Pintor Velázquez, 3;14440;Villanueva de Córdoba;Córdoba;Andalucía;Privado;Infantil|Primaria;38.327102;-4.631953;957122199;jarotines@hotmail.es;;
andalucia;14000276;14000276;Escuela Infantil Duque de Fernán Nuñez;C/ Ronda de las Erillas, s/n;14520;Fernán Núñez;Córdoba;Andalucía;Público;Infantil;37.6753205890336;-4.728305339813232;957380721;guarderia.fernannunez@hotmail.com;;
andalucia;14000288;14000288;Colegio de Educación Infantil y Primaria Luis de Góngora;C/ Luis de Góngora, s/n;14720;Almodóvar del Río;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.814684149;-5.018646665;957719500;14000288.edu@juntadeandalucia.es;;
andalucia;14000291;14000291;Centro Docente Privado Ntra. Sra. de Gracia y San Francisco Solano;C/ Maestro Amalio Labajo, 1;14720;Almodóvar del Río;Córdoba;Andalucía;Privado;Infantil|Primaria;37.809410993963944;-5.0216639041900635;957635544;direccion.nsragracia@fdemartires.es;;
andalucia;14000306;14000306;Centro Docente Privado Torrealba;Ctra. de Palma del Río, Km. 21;14720;Almodóvar del Río;Córdoba;Andalucía;Privado;Primaria|ESO|Bachillerato|FP|Adultos;37.82050460282314;-5.00523131294824;957635225;juanmiguelvaro@torrealba.es;;
andalucia;14000318;14000318;Escuela Municipal de Música Tenor Pedro Lavirgen;C/ Leones, 4;14650;Bujalance;Córdoba;Andalucía;Público;Música/Danza;37.897652766;-4.381855591;957170080;bujalance@eprinsa.es;;
andalucia;14000321;14000321;Instituto de Educación Secundaria El Sauce;C/ Punta del Sauce, 4;14100;La Carlota;Córdoba;Andalucía;Público;ESO;37.673826029002164;-4.937421083450317;957307560;14000321.edu@juntadeandalucia.es;;
andalucia;14000331;14000331;Instituto de Educación Secundaria Clara Campoamor;C/ Jaén, 6;14900;Lucena;Córdoba;Andalucía;Público;ESO|FP|Educación Especial;37.410148177;-4.498680951;957596905;14000331.edu@juntadeandalucia.es;;
andalucia;14000343;14000343;Instituto de Educación Secundaria Villarrubia;C/ Turia, s/n;14710;Córdoba;Córdoba;Andalucía;Público;ESO|Bachillerato|FP|Educación Especial;37.84641799366805;-4.915899038314819;957734930;14000343.edu@juntadeandalucia.es;;
andalucia;14000355;14000355;Colegio de Educación Infantil y Primaria Ntra. Sra. de la Peña;Brr.  Amargura, 88;14450;Añora;Córdoba;Andalucía;Público;Infantil|Primaria|ESO;38.41153125641591;-4.894199899106589;957139800;14000355.edu@juntadeandalucia.es;;
andalucia;14000367;14000367;Colegio de Educación Infantil y Primaria Santa María de Albendín;C/ Maestro Antonio Herenas, s/n;14859;Baena;Córdoba;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;37.672211577;-4.237193222;957699647;14000367.edu@juntadeandalucia.es;;
andalucia;14000380;14000380;Centro Docente Privado Escuelas Profesionales de la Sagrada Familia;Avda. Padre Villoslada, 22;14850;Baena;Córdoba;Andalucía;Privado;Infantil|Primaria|ESO|Bachillerato|FP|Adultos;37.618532905;-4.31705339;957670217;baena@safa.edu;;
andalucia;14000392;14000392;Colegio de Educación Infantil y Primaria Valverde y Perales;C/ Antonio Machado, 7;14850;Baena;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.620862742;-4.320674934;957699911;14000392.edu@juntadeandalucia.es;;
andalucia;14000410;14000410;Colegio de Educación Infantil y Primaria Virrey del Pino;C/ Ramón y Cajal, 7;14850;Baena;Córdoba;Andalucía;Público;Infantil|Primaria;37.614878637;-4.327876658;957699948;14000410.edu@juntadeandalucia.es;;
andalucia;14000422;14000422;Colegio de Educación Infantil y Primaria Juan Alfonso de Baena;C/ Puerta de Córdoba, s/n;14850;Baena;Córdoba;Andalucía;Público;Infantil|Primaria;37.612055711412815;-4.3231201171875;957699651;14000422.edu@juntadeandalucia.es;;
andalucia;14000434;14000434;Centro Docente Privado Espíritu Santo;C/ Fernández de Córdoba, 12;14850;Baena;Córdoba;Andalucía;Privado;Infantil|Primaria|ESO|Bachillerato|FP;37.616288077093394;-4.316961765289307;957670953;directora@colegioespiritusanto.org;;
andalucia;14000471;14000471;Centro Docente Privado Escuelas Profesionales de la Sagrada Familia -La Milagrosa;C/ Santa Marina, 1;14850;Baena;Córdoba;Andalucía;Privado;Infantil|Primaria;37.613190117;-4.326555086;957670107;baena@safa.edu;;
andalucia;14000483;14000483;Instituto de Educación Secundaria Luis Carrillo de Sotomayor;Avda. San Carlos de Chile, s/n;14850;Baena;Córdoba;Andalucía;Público;ESO|Bachillerato|FP|Adultos|Educación Especial;37.623375475277626;-4.323892593383789;957699579;14000483.edu@juntadeandalucia.es;;
andalucia;14000501;14000501;Instituto de Educación Secundaria Dionisio Alcalá Galiano;C/ Escultor Antonio Maiz Castro, s/n;14940;Cabra;Córdoba;Andalucía;Público;ESO|FP;37.47433017647433;-4.4256556034088135;957596601;14000501.edu@juntadeandalucia.es;;
andalucia;14000525;14000525;Colegio de Educación Infantil y Primaria Sor Felipa de la Cruz;C/ Consolación, s/n;14280;Belalcázar;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;38.57642866349749;-5.172184109687805;957149911;14000525.edu@juntadeandalucia.es;;
andalucia;14000550;14000550;Colegio de Educación Infantil y Primaria Ntra. Sra. de los Remedios;C/ Covadonga, s/n.;14240;Belmez;Córdoba;Andalucía;Público;Infantil|Primaria;38.2664785052198;-5.207278070927847;957579521;14000550.edu@juntadeandalucia.es;;
andalucia;14000653;14000653;Colegio de Educación Infantil y Primaria Inmaculada del Voto;C/ Maestro Jesús Jiménez, 2;14650;Bujalance;Córdoba;Andalucía;Público;Infantil|Primaria;37.894858323861364;-4.381822943687439;957199530;14000653.edu@juntadeandalucia.es;;
andalucia;14000665;14000665;Centro Docente Privado La Milagrosa;Plaza de Santa Ana, 1;14650;Bujalance;Córdoba;Andalucía;Privado;Infantil|Primaria;37.89642563;-4.383515785;957171897;direccion.lamilagrosa@fdemartires.es;;
andalucia;14000677;14000677;Centro Docente Privado Escuelas Profesionales de la Sagrada Familia;C/ Benito Rojas, s/n;14650;Bujalance;Córdoba;Andalucía;Privado;Primaria|ESO|FP;37.895591559;-4.383170371;957170169;bujalance@safa.edu;;
andalucia;14000689;14000689;Instituto de Educación Secundaria Mario López;C/ Consolación, 4;14650;Bujalance;Córdoba;Andalucía;Público;ESO|Bachillerato|FP|Adultos|Educación Especial;37.889418367596576;-4.379253387451172;957199531;14000689.edu@juntadeandalucia.es;;
andalucia;14000707;14000707;Instituto de Educación Secundaria El Tablero;Avda. de la Arruzafilla, s/n;14011;Córdoba;Córdoba;Andalucía;Público;ESO|Bachillerato|FP|Adultos;37.89745853;-4.787154945;957379945;14000707.edu@juntadeandalucia.es;;
andalucia;14000719;14000719;Colegio de Educación Infantil y Primaria Carmen de Burgos;C/ Santo Cristo, 41;14940;Cabra;Córdoba;Andalucía;Público;Infantil|Primaria;37.46859744614033;-4.443234801292419;957596591;14000719.edu@juntadeandalucia.es;;
andalucia;14000720;14000720;Colegio de Educación Infantil y Primaria Juan Valera;C/ Mío Cid, 1;14940;Cabra;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.47401513253031;-4.428863525390625;957596607;14000720.edu@juntadeandalucia.es;;
andalucia;14000732;14000732;Colegio de Educación Infantil y Primaria Andrés de Cervantes;Avda. Fuente de las Piedras, 53;14940;Cabra;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.47725917011407;-4.444034099578857;957596922;14000732.edu@juntadeandalucia.es;;
andalucia;14000744;14000744;Colegio de Educación Infantil y Primaria Ntra. Sra. de la Sierra;Avda. González de Meneses, 1;14940;Cabra;Córdoba;Andalucía;Público;Infantil|Primaria;37.472264214;-4.437727495;957596901;14000744.edu@juntadeandalucia.es;;
andalucia;14000756;14000756;Escuela Oficial de Idiomas Priego de Córdoba;C/ Haza  Luna, s/n;14800;Priego de Córdoba;Córdoba;Andalucía;Público;Idiomas;37.43731620319076;-4.201036691665649;957559559;14000756.edu@juntadeandalucia.es;;
andalucia;14000768;14000768;Centro Docente Privado San José;C/ Plaza del Conde de Cabra, 1;14940;Cabra;Córdoba;Andalucía;Privado;Infantil|Primaria|ESO;37.47127334268019;-4.44671630859375;957520111;direccion@escolapiascabra.es;;
andalucia;14000835;14000835;Instituto de Educación Secundaria Felipe Solís Villechenous;Avda. Fuente del Río, 15;14940;Cabra;Córdoba;Andalucía;Público;ESO|Bachillerato|FP|Educación Especial;37.4700386529176;-4.433584213256836;957596928;14000835.edu@juntadeandalucia.es;;
andalucia;14000847;14000847;Instituto de Educación Secundaria Aguilar y Eslava;Plaza de Aguilar y Eslava, s/n;14940;Cabra;Córdoba;Andalucía;Público;ESO|Bachillerato|FP;37.471894937393984;-4.440171718597412;957596930;14000847.edu@juntadeandalucia.es;;
andalucia;14000926;14000926;Colegio de Educación Infantil y Primaria Ramón Hernández Martínez;C/ Séneca, 10;14660;Cañete de las Torres;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.86824303;-4.320076613;957199747;14000926.edu@juntadeandalucia.es;;
andalucia;14000951;14000951;Colegio de Educación Infantil y Primaria Virgen del Castillo;Avda. de la Constitución, 6;14810;Carcabuey;Córdoba;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;37.443722140539926;-4.275484085083008;957559554;14000951.edu@juntadeandalucia.es;;
andalucia;14000999;14000999;Colegio de Educación Infantil y Primaria Maestro Juan Hidalgo;C/ Doctor Marañón, 1;14445;Cardeña;Córdoba;Andalucía;Público;Infantil|Primaria|ESO;38.27076387652003;-4.321355223655701;957199538;14000999.edu@juntadeandalucia.es;;
andalucia;14001050;14001050;Colegio de Educación Infantil y Primaria Profesor Tierno Galván;Cmo. Los Naranjeros, 2;14191;La Carlota;Córdoba;Andalucía;Público;Infantil|Primaria|ESO;37.692082203;-4.900393443;957307617;14001050.edu@juntadeandalucia.es;;
andalucia;14001074;14001074;Colegio de Educación Infantil y Primaria Carlos III;C/ Académico Luis Mapelli, 12;14100;La Carlota;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.66984321919926;-4.93486762046814;957307912;14001074.edu@juntadeandalucia.es;;
andalucia;14001141;14001141;Colegio de Educación Infantil y Primaria Monte Alto;Avda. de Andalucía, 57;14100;La Carlota;Córdoba;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;37.6557997740632;-4.898094534873962;957307512;14001141.edu@juntadeandalucia.es;;
andalucia;14001220;14001220;Colegio de Educación Infantil y Primaria Ramón y Cajal;Avda. de Andalucía, s/n;14620;El Carpio;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.94257299626537;-4.494953155517578;957199540;14001220.edu@juntadeandalucia.es;;
andalucia;14001281;14001281;Colegio de Educación Infantil y Primaria Virgen de la Salud;Paseo de la Salud, 18;14840;Castro del Río;Córdoba;Andalucía;Público;Infantil|Primaria|Educación Especial;37.692545748;-4.478103888;957379900;14001281.edu@juntadeandalucia.es;;
andalucia;14001301;14001301;Colegio de Educación Infantil y Primaria Llano del Espinar;C/ Escuelas, 9;14858;Castro del Río;Córdoba;Andalucía;Público;Infantil|Primaria;37.564097580906804;-4.524339437484741;957379913;14001301.edu@juntadeandalucia.es;;
andalucia;14001323;14001323;Centro Docente Privado de Educación Especial María Montessori;Ctra. Badajoz-Granada, Km. 318;14840;Castro del Río;Córdoba;Andalucía;Privado;Primaria|Educación Especial;37.68199054535061;-4.441094398498535;957332041;antoniamariaperez@futurosingularcordoba.org;;
andalucia;14001335;14001335;Centro Docente Privado Almedina;Ctra. de las Ermitas, s/n;14012;Córdoba;Córdoba;Andalucía;Privado;Primaria|ESO|Bachillerato;37.91285176590368;-4.810037612915039;957271979;info@colegioalmedina.com;;
andalucia;14001402;14001402;Colegio de Educación Infantil y Primaria Doctor Caravaca;C/ Acacia, s/n;14840;Castro del Río;Córdoba;Andalucía;Público;Infantil|Primaria;37.694263993;-4.484806785;957379915;14001402.edu@juntadeandalucia.es;;
